,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
11445,10.1225,-17.5419,-19.3972,-20.0244,-20.3093,-20.4294,0.5984,8.1597,-0.8179,11.9668,-0.6796,3.844,0.172,2.408,-10.9404
11446,10.2412,-18.339,-19.61,-20.2449,-20.5514,-20.6947,0.5934,8.8894,-0.428,12.0207,-0.7781,1.92,0.075,1.179,-10.6692
11447,10.638,-19.0937,-20.4649,-21.1481,-21.4704,-21.7753,0.6384,8.1801,0.5692,12.4494,1.1103,6.963,0.223,4.778,-10.0688
11448,10.6982,-19.8249,-21.1704,-21.7649,-22.047,-22.2705,0.5496,8.0882,0.5061,12.6289,-0.9868,8.187,0.032,4.949,-10.1921
11449,9.7907,-19.4181,-20.3376,-20.7574,-20.9234,-21.1141,0.3749,8.3612,0.4757,12.0465,-0.1018,2.191,0.618,0.813,-9.315
11450,9.9801,-17.1805,-18.8382,-19.5406,-19.8558,-20.1042,0.6838,8.6667,-1.6142,12.9204,-0.0193,1.821,0.882,1.377,-11.5943
11451,10.7652,-19.7647,-21.3301,-22.0271,-22.3022,-22.2701,0.6306,8.3213,0.6554,12.9608,1.1676,6.961,0.279,4.772,-10.1098
11452,10.9724,-19.2429,-21.0742,-21.8266,-22.2089,-22.4857,0.6979,8.7946,-1.1382,13.2719,-0.4274,4.894,0.629,6.592,-12.1106
11453,9.6431,-16.4345,-17.9933,-18.712,-19.0041,-19.2536,0.669,8.5058,-1.9822,11.7386,1.3098,1.472,0.7,0.842,-11.6253
11454,9.4199,-18.0146,-18.9337,-19.3882,-19.6046,-19.7687,0.4025,7.795,-0.0277,11.7148,0.1417,2.588,0.0,1.543,-9.4476
11455,10.6803,-18.2997,-20.1081,-20.8743,-21.2251,-21.528,0.72,8.9865,-1.1668,14.8797,0.2122,2.813,0.684,4.737,-11.8471
11456,10.2301,-17.7563,-19.3067,-20.0278,-20.3889,-20.6418,0.6937,9.0003,-1.2808,12.0948,0.3643,1.65,0.844,1.072,-11.5109
11457,9.8491,-18.1716,-19.0819,-19.6459,-19.9198,-20.1686,0.51,7.6021,-0.2615,11.846,-0.7363,5.38,0.007,3.212,-10.1106
11458,9.5601,-17.6631,-19.2175,-19.4798,-19.4864,-19.7921,0.2355,7.3798,-0.4842,11.6565,-0.3382,4.92,0.269,2.964,-10.0442
11459,10.0306,-18.8609,-19.8097,-20.2927,-20.5447,-20.7058,0.4343,8.3297,0.0535,11.9227,0.0434,2.892,0.098,1.818,-9.9771
11460,9.6173,-17.1145,-18.2412,-18.8438,-19.1062,-19.3545,0.5781,8.4753,-0.5936,11.7067,-0.9333,1.441,0.858,1.393,-10.2109
11461,11.0569,-19.5814,-21.2909,-22.0784,-22.4555,-22.6696,0.7278,8.7366,-1.0119,13.3689,0.6657,5.802,0.628,6.059,-12.0688
11462,9.2913,-18.9206,-19.7109,-19.9655,-19.972,-20.0834,0.2356,8.0568,0.187,11.7225,0.0335,1.653,0.0,0.985,-9.1043
11463,10.3788,-18.7674,-20.2957,-20.8173,-21.1053,-21.3165,0.4682,7.8633,-0.0893,12.1749,0.0502,7.307,0.044,4.499,-10.4681
11464,10.3175,-17.94,-19.4091,-20.1374,-20.48,-20.7861,0.6796,8.9875,-0.4799,12.0978,-0.9908,1.923,0.696,2.183,-10.7974
11465,9.2342,-16.3519,-17.4929,-18.1065,-18.389,-18.7558,0.5162,7.893,-0.3618,11.5575,-0.8204,1.908,0.0,1.137,-9.596
11466,9.5985,-16.8981,-18.1735,-18.7832,-19.0931,-19.2386,0.6084,8.3966,-1.1466,12.9139,0.6558,1.55,0.435,1.192,-10.7451
11467,9.3212,-18.8126,-19.5482,-19.7942,-19.8606,-19.8804,0.2662,7.0577,0.0822,11.6547,-0.0578,5.4,0.0,3.217,-9.2391
11468,10.0976,-17.4947,-18.9752,-19.6691,-19.9841,-20.2287,0.6533,8.7695,-0.6969,11.9437,-0.0706,1.89,0.511,1.321,-10.7945
11469,9.9145,-16.8799,-18.3639,-19.0845,-19.4581,-19.6803,0.6538,8.524,-2.347,11.8334,0.0694,2.032,0.37,1.507,-12.2614
11470,9.4307,-16.4942,-17.7285,-18.344,-18.6279,-18.8228,0.5826,7.8995,-1.6099,13.251,-0.0636,2.337,0.362,1.284,-11.0406
11471,10.1658,-17.749,-19.29,-20.0054,-20.3114,-20.5335,0.709,8.8788,-1.3839,12.0639,0.0006,1.778,0.36,1.578,-11.5497
11472,8.6154,-17.4406,-18.0835,-18.294,-18.3229,-18.3682,0.2037,7.4402,-0.5018,11.4244,-0.2276,1.585,0.252,0.988,-9.1172
11473,9.328,-16.6939,-17.7884,-18.3751,-18.6214,-18.8675,0.5494,8.0171,-0.8855,13.8871,0.6249,1.808,0.006,1.078,-10.2135
11474,10.1155,-19.5307,-20.3803,-20.8129,-20.9717,-21.0736,0.4181,7.5978,0.2106,12.0393,-0.3872,7.298,0.041,4.432,-9.9049
11475,9.5477,-18.6015,-19.7036,-20.0144,-20.0302,-20.364,0.3063,6.8782,-0.0842,11.7593,-0.1075,8.741,0.027,5.296,-9.6319
11476,9.348,-16.5025,-17.3694,-17.9507,-18.2074,-18.3274,0.5183,8.5219,-0.6587,14.1472,0.521,0.944,0.428,0.905,-10.0067
11477,8.8868,-17.165,-17.9491,-18.3853,-18.5085,-18.6357,0.4322,7.5559,-0.5502,12.4028,-0.3762,1.713,0.68,1.723,-9.437
11478,10.2169,-18.9732,-20.0237,-20.525,-20.7157,-20.8168,0.4873,7.7776,-0.3265,12.0137,-0.4329,6.664,0.077,4.113,-10.5434
11479,9.5424,-18.6814,-19.5876,-19.961,-20.076,-20.0283,0.3713,7.3885,-0.0466,11.7872,-0.5806,4.754,0.0,2.833,-9.589
11480,10.5901,-18.9062,-20.4923,-21.1811,-21.461,-21.6388,0.6814,8.6905,-1.2265,14.1546,0.7676,3.668,0.921,3.829,-11.8166
11481,10.1974,-17.5231,-19.0464,-19.7765,-20.0968,-20.3638,0.6876,9.278,-1.4106,12.0023,-0.3331,1.161,0.992,1.249,-11.608
11482,10.1278,-16.267,-19.2159,-19.8039,-20.0364,-20.3585,0.4728,7.751,-0.8162,13.3984,0.7012,6.342,0.192,4.147,-10.944
11483,9.2558,-16.8317,-17.7482,-18.2774,-18.4922,-18.5631,0.5285,7.7766,-0.899,11.5452,-0.4031,2.189,0.0,1.305,-10.1548
11484,10.0533,-19.0389,-20.2126,-20.6421,-20.6624,-20.672,0.3846,7.4248,0.1257,11.9831,-0.7321,8.318,0.195,5.434,-9.9276
11485,10.0543,-18.4806,-19.6526,-20.1834,-20.4174,-20.5534,0.5189,8.4916,-0.2671,11.9558,0.4688,2.409,0.089,1.426,-10.3214
11486,10.2506,-17.5874,-19.1856,-19.9427,-20.195,-20.471,0.7044,8.7057,-1.3068,15.0213,1.6859,2.377,0.53,2.129,-11.5574
11487,9.5553,-16.5184,-17.7671,-18.4381,-18.7227,-18.996,0.6468,8.2628,-1.4726,15.1684,0.8559,1.753,0.013,1.052,-11.0279
11488,10.9899,-19.0659,-20.8526,-21.6703,-22.0593,-22.3932,0.7603,9.2403,-1.0269,15.0388,1.3734,3.065,0.473,3.179,-12.0168
11489,8.169,-16.3348,-17.1349,-17.3729,-17.4151,-17.5191,0.2297,7.825,-0.77,11.7553,0.6748,0.564,0.685,0.412,-8.939
11490,8.8819,-16.7442,-17.6769,-18.0224,-18.2075,-18.2677,0.3402,7.1555,-0.8738,11.4483,-0.4925,2.93,0.002,1.747,-9.7557
11491,10.9077,-19.8292,-21.5117,-22.2079,-22.5559,-22.7584,0.6853,8.6046,-0.6464,13.1367,0.4281,5.664,0.506,5.224,-11.5541
11492,9.9928,-17.9421,-18.9371,-19.6091,-19.9278,-20.1765,0.5852,8.2755,-0.5456,14.5434,1.6302,2.888,0.0,1.722,-10.5384
11493,10.334,-17.9363,-19.4641,-20.1916,-20.527,-20.8236,0.6485,8.342,0.061,13.3087,1.4176,4.074,0.086,2.499,-10.273
11494,10.8109,-20.1527,-21.3724,-21.8808,-22.0667,-22.2202,0.4552,8.5829,0.4516,12.6001,-0.1249,5.329,0.24,3.561,-10.3593
11495,10.021,-17.1825,-18.662,-19.341,-19.6653,-19.9424,0.6041,8.3878,-0.5444,11.8487,0.3315,2.632,0.535,2.084,-10.5654
11496,11.0965,-19.5956,-21.2797,-22.0237,-22.3578,-22.5945,0.711,8.7865,-0.3791,13.2545,0.9523,5.735,0.503,6.198,-11.4756
11497,10.3318,-18.0037,-19.5438,-20.246,-20.5563,-20.8564,0.6525,8.9929,-0.8485,12.1,0.6281,1.922,0.835,1.677,-11.1803
11498,10.5545,-18.9955,-20.5213,-21.1723,-21.4659,-21.7069,0.6012,8.4342,0.7263,12.4,-0.2068,4.712,0.084,2.99,-9.8282
11499,9.3314,-18.4242,-19.3424,-19.6738,-19.7234,-19.8379,0.3304,7.688,-0.0209,11.7232,-0.1419,2.666,0.547,1.399,-9.3523
11500,10.3865,-18.1399,-19.6607,-20.3797,-20.7424,-20.9878,0.6303,8.6177,-0.0912,12.1923,0.239,3.09,0.459,2.052,-10.4777
11501,10.3696,-18.9421,-20.1796,-20.843,-21.1681,-21.4511,0.5875,8.3893,0.4197,13.0782,0.2386,3.954,0.267,2.491,-9.9499
11502,9.5185,-17.774,-19.0209,-19.5413,-19.8204,-19.8526,0.5087,8.0005,-0.4117,12.92,-0.1628,2.322,0.372,1.656,-9.9302
11503,9.9242,-18.6366,-19.7147,-20.1845,-20.3887,-20.4297,0.4241,7.8427,0.0392,12.915,0.07,4.492,0.05,2.754,-9.885
11504,11.2525,-19.3178,-21.4348,-22.2597,-22.6838,-22.9377,0.3974,8.7034,0.6237,13.8619,1.4269,7.731,0.003,4.614,-10.6288
11505,9.3028,-16.9535,-18.1065,-18.6212,-18.8775,-19.0041,0.4974,8.1242,-0.5322,11.6171,-0.1357,1.528,0.361,0.982,-9.835
11506,10.5451,-18.3561,-19.9875,-20.7331,-21.0554,-21.3101,0.7038,9.2965,-1.2822,14.0244,0.7691,1.754,0.879,2.315,-11.8273
11508,9.5707,-18.5196,-19.3552,-19.765,-19.9254,-19.9356,0.4176,7.5105,-0.1345,11.7934,0.0961,4.262,0.152,2.48,-9.7052
11509,10.499,-19.0726,-20.5356,-21.0973,-21.341,-21.571,0.4897,8.1047,0.1408,12.2347,-0.5322,6.334,0.0,3.774,-10.3582
11510,9.2891,-17.5981,-18.5574,-19.1017,-18.8184,-19.3358,0.5948,7.7068,-0.379,11.7001,-0.1397,2.464,0.078,1.512,-9.6681
11511,9.4813,-16.1071,-17.676,-18.3811,-18.6595,-18.8504,0.693,8.6053,-1.5958,13.3872,-0.0183,1.068,0.658,0.502,-11.0771
11512,9.5097,-18.4356,-19.3572,-19.812,-20.0192,-20.1894,0.4174,8.2885,0.0372,12.9364,0.4484,1.456,0.803,2.767,-9.4725
11513,10.4058,-18.1062,-19.7001,-20.4346,-20.7518,-20.9812,0.6836,9.3395,-1.3674,13.3557,1.0001,1.358,0.854,2.01,-11.7732
11514,9.1894,-18.0851,-19.0751,-19.3773,-19.4723,-19.6676,0.3164,7.9575,-0.1752,12.3068,-0.4413,1.648,0.009,0.981,-9.3646
11515,9.0201,-17.2667,-18.0846,-18.4738,-18.6654,-18.6941,0.3912,6.9305,-0.5465,14.8112,0.5025,4.413,0.009,2.636,-9.5666
11516,9.4947,-18.3759,-19.4964,-19.7854,-19.778,-19.776,0.2534,6.9878,-0.0434,11.6968,0.12,7.153,0.122,4.324,-9.5381
11517,10.7124,-18.7744,-20.5511,-21.3019,-21.6471,-21.9,0.7328,9.022,-1.0401,13.8342,1.3356,2.793,0.481,2.236,-11.7525
11518,10.0689,-18.0582,-19.2173,-19.8533,-20.1719,-20.4285,0.5713,8.1397,-0.4727,11.9329,-0.5506,3.712,0.22,2.345,-10.5416
11519,9.335,-17.6668,-18.768,-19.1526,-19.3531,-19.545,0.3737,7.6412,-0.3602,11.6407,-0.293,2.841,0.041,1.713,-9.6952
11520,9.7217,-18.4737,-19.4887,-19.9808,-20.1165,-20.1344,0.5007,7.9574,-0.2876,13.8483,0.6434,3.042,0.039,1.814,-10.0093
11521,9.7774,-17.5253,-18.8838,-19.4706,-19.7136,-19.9752,0.5425,8.3417,-0.1739,11.7987,-0.9807,2.157,0.053,1.309,-9.9513
11522,9.1989,-17.8346,-18.753,-19.1608,-19.3055,-19.5008,0.3966,7.816,-0.3709,11.6421,-0.6254,1.961,0.0,1.169,-9.5698
11523,10.3939,-19.7759,-20.8535,-21.3101,-21.5034,-21.7215,0.4154,8.3657,0.6088,12.3326,-0.2948,4.125,0.588,2.443,-9.7851
11524,10.0241,-17.4155,-18.9417,-19.645,-19.9656,-20.1637,0.6658,8.5858,-1.2529,15.2306,2.073,2.099,0.367,1.436,-11.277
11525,9.3864,-18.372,-19.2649,-19.6372,-19.7579,-19.885,0.3821,7.6736,-0.0468,11.7005,-0.6139,2.863,0.208,1.758,-9.4332
11526,9.5125,-18.2586,-19.179,-19.5841,-19.6983,-19.7771,0.3801,8.073,-0.1957,12.0372,0.9956,2.106,0.207,1.36,-9.7082
11528,10.8741,-19.7757,-21.2766,-21.8568,-22.1072,-22.2245,0.5371,8.2179,-0.7117,14.2288,0.7732,8.611,0.26,5.604,-11.5858
11529,10.1088,-16.8508,-18.4902,-19.2904,-19.7396,-20.0154,0.7135,8.2613,-0.8788,11.9389,0.8245,3.387,0.304,2.232,-10.9876
11530,10.5636,-19.5256,-20.7041,-21.2806,-21.5542,-21.7584,0.5481,8.8682,0.4154,12.3346,-0.1689,2.786,0.222,1.591,-10.1482
11531,9.3301,-17.8592,-18.8662,-19.256,-19.2709,-19.1074,0.3728,7.0847,-0.3255,11.6272,-0.6579,5.338,0.105,3.383,-9.6556
11532,10.2159,-17.618,-19.1364,-19.83,-20.1405,-20.4234,0.6609,8.4881,-2.6701,11.991,-0.4662,2.88,0.477,2.976,-12.886
11533,8.5964,-16.9169,-17.6862,-17.9742,-18.0319,-18.1383,0.2572,7.63,-0.7096,11.9482,-0.5732,1.214,0.032,0.73,-9.306
11534,10.5221,-18.756,-20.2659,-20.9608,-21.2769,-21.4692,0.6861,8.6735,-0.5719,12.5198,-0.1039,3.381,0.383,2.622,-11.094
11535,10.9363,-19.3069,-21.0393,-21.7884,-22.1284,-22.3839,0.7183,8.929,-1.0596,12.9937,-0.8459,4.089,0.584,3.48,-11.9959
11536,10.5967,-18.7388,-20.4308,-21.2002,-21.5458,-21.7979,0.7482,8.9711,-1.3183,12.5757,-0.2772,2.567,0.471,2.277,-11.915
11537,10.5238,-18.1349,-19.8588,-20.621,-20.9775,-21.2417,0.7358,8.9279,-1.4975,12.3639,0.3764,2.542,0.556,2.905,-12.0213
11538,10.3879,-18.1366,-19.7079,-20.4156,-20.7544,-20.9576,0.6375,8.2928,-1.0343,13.2563,1.0744,4.536,0.206,3.153,-11.4222
11540,10.0639,-17.4196,-19.0084,-19.6971,-19.9462,-20.1887,0.6668,8.7651,-0.3045,13.8473,0.9993,1.823,0.707,1.831,-10.3684
11541,10.4054,-18.234,-19.6357,-20.336,-20.6842,-20.9824,0.4614,8.973,0.2418,12.107,-0.1318,2.062,0.583,1.091,-10.1636
11542,9.7507,-18.6753,-19.5849,-20.0005,-20.2136,-20.3023,0.3619,7.7558,-0.1042,14.0244,0.7199,3.998,0.02,2.411,-9.8549
11543,9.2873,-19.121,-18.8823,-19.3117,-19.4615,-19.423,0.272,7.2313,-0.3639,11.6972,-1.0028,4.366,0.192,2.734,-9.6512
11544,9.5803,-16.0058,-17.7119,-18.4005,-18.6554,-18.7822,0.6612,7.6274,-1.93,15.0213,1.6135,3.676,0.805,0.948,-11.5103
11545,11.0193,-19.2687,-21.0709,-21.8645,-22.2464,-22.4768,0.7286,9.0634,-0.4086,13.1536,0.2615,3.855,0.804,3.349,-11.4279
11546,10.4219,-18.0415,-19.6357,-20.3634,-20.6748,-20.9234,0.7086,9.0249,-1.4941,12.2195,-0.1483,2.021,0.848,2.482,-11.916
11547,8.148,-18.5487,-18.9625,-18.6232,-18.4865,-18.4929,-0.4001,7.3509,0.0463,11.4254,-0.6621,1.007,0.578,0.484,-8.1017
11548,9.1496,-15.8763,-16.9341,-17.5675,-17.7493,-17.8747,0.5894,7.9209,-1.9994,15.2306,1.2961,1.638,0.378,1.011,-11.149
11550,9.8106,-16.8056,-18.3552,-19.0495,-19.3624,-19.6014,0.6677,8.3976,-1.5684,14.1546,0.9079,2.025,0.525,1.603,-11.379
11551,10.1997,-18.1418,-19.5442,-20.2245,-20.4822,-20.7334,0.6561,8.5768,-0.7114,15.0213,0.6068,2.586,0.41,1.584,-10.9111
11552,10.1799,-17.573,-18.9712,-19.6914,-20.0419,-20.2915,0.6363,9.1757,-0.3,11.9622,-0.1767,1.256,0.624,0.612,-10.4799
11553,10.194,-18.244,-20.1725,-20.3893,-20.4226,-20.3389,0.1377,11.1163,0.3904,11.7844,0.9403,0.082,0.416,0.023,-9.8036
11554,10.4285,-18.0474,-19.7163,-20.4674,-20.811,-21.105,0.7198,8.8175,-1.1463,12.2741,0.1999,2.579,0.495,2.062,-11.5748
11555,10.0766,-17.287,-18.7791,-19.5397,-19.881,-20.1639,0.7088,9.1246,-1.4248,13.636,0.2506,1.179,0.786,1.201,-11.5014
11556,10.7988,-19.0117,-20.7842,-21.5026,-21.8308,-22.0577,0.6961,8.6948,-1.1655,12.7623,-0.5153,4.579,0.496,4.775,-11.9643
11557,9.4976,-16.323,-18.1859,-18.7481,-18.9396,-19.1966,0.5271,7.6734,-1.2749,13.723,0.5434,3.255,0.0,1.94,-10.7725
11558,9.906,-18.0039,-19.279,-19.7579,-19.8492,-19.8346,0.4483,7.7261,-0.5763,11.8251,0.68,4.933,0.087,3.096,-10.4823
11559,9.8642,-19.3722,-20.2535,-20.7156,-20.9526,-21.122,0.399,8.5528,0.5369,12.1694,0.5283,1.759,0.876,1.652,-9.3273
11560,9.2134,-15.9226,-17.4086,-18.0045,-18.2364,-18.5305,0.5997,8.2813,-0.9896,14.1187,0.3087,1.112,0.42,0.864,-10.203
11561,10.1612,-18.4596,-19.6431,-20.1453,-20.3896,-20.492,0.4699,8.1309,-0.1754,11.945,-0.3734,4.133,0.0,2.463,-10.3366
11563,10.4856,-18.6469,-20.2282,-20.8647,-21.1821,-21.4208,0.5992,8.648,0.7868,14.5399,1.3523,3.398,0.276,2.645,-9.6988
11564,10.2802,-17.9598,-19.5531,-20.2536,-20.5342,-20.7614,0.6804,9.1123,-0.9646,12.1286,0.4268,1.563,0.44,1.664,-11.2448
11565,10.7409,-19.0429,-20.5831,-21.2992,-21.6575,-21.9211,0.6449,8.7229,0.1211,12.8252,0.2529,4.176,0.269,2.834,-10.6198
11566,9.8404,-17.943,-19.1472,-19.6742,-19.8681,-20.1793,0.4808,8.0556,-0.038,12.7849,0.4547,3.15,0.179,1.937,-9.8784
11567,10.2393,-17.5872,-19.1557,-19.8943,-20.2339,-20.508,0.6586,8.5046,-0.2855,14.0393,0.4106,2.995,0.279,2.036,-10.5248
11568,8.9253,-17.0385,-17.8104,-18.1593,-18.2071,-18.4763,0.3317,7.1772,-0.8978,12.8313,-0.5338,3.021,0.094,1.859,-9.8231
11569,10.9441,-19.3133,-21.1739,-21.8912,-22.2203,-22.4057,0.7178,8.8833,-0.8911,12.9175,-0.2577,4.319,0.52,4.22,-11.8352
11570,9.5605,-18.2588,-19.104,-19.52,-19.7227,-19.8848,0.3671,7.3991,-0.3713,11.7191,-0.8841,4.835,0.249,3.032,-9.9318
11571,9.3807,-18.5479,-19.3478,-19.692,-19.8535,-19.8406,0.366,7.5622,-0.1054,11.749,-0.4061,3.236,0.129,1.922,-9.4861
11572,9.66,-16.5785,-18.1444,-18.7555,-19.0303,-19.1945,0.5938,7.3702,-1.4123,14.5434,0.4586,6.431,0.674,1.47,-11.0723
11573,9.953,-17.3183,-18.711,-19.394,-19.6888,-19.9058,0.6526,9.3003,-1.405,11.8697,0.088,0.894,0.818,0.751,-11.358
11574,11.1108,-18.671,-20.6638,-21.4917,-21.9222,-22.2444,0.7344,8.8613,-0.9098,12.9715,0.8429,5.681,0.512,4.895,-12.0206
11575,10.5011,-19.2812,-20.446,-21.0025,-21.1843,-21.2113,0.4762,8.5144,-0.7969,12.2009,-0.3161,4.012,0.134,2.78,-11.298
11576,10.1948,-17.7687,-19.2859,-20.0025,-20.3264,-20.5846,0.6911,9.0935,-1.033,12.038,0.3427,1.357,0.73,1.373,-11.2278
11577,9.6918,-18.701,-19.3687,-19.84,-20.0411,-19.8588,0.4536,7.3642,0.0333,12.1139,-0.2208,5.82,0.424,3.612,-9.6585
11578,9.2749,-16.3648,-17.7044,-18.2647,-18.5103,-18.6836,0.5439,8.9427,-0.8792,11.5566,-0.6773,0.59,0.444,0.43,-10.1541
11579,9.3844,-17.4379,-18.6614,-19.1722,-19.2482,-19.4179,0.4923,7.9975,-0.4886,11.7028,-0.0972,1.972,0.0,1.174,-9.873
11580,9.4967,-17.6755,-18.6117,-19.0668,-19.1113,-18.3438,0.4424,7.1967,-0.4792,11.6477,0.2456,5.65,0.159,3.524,-9.9759
11581,10.3647,-18.0718,-19.6481,-20.3562,-20.6659,-20.8817,0.6914,8.8463,-1.0939,12.1965,-0.498,2.367,0.666,2.3,-11.4586
11582,9.2849,-17.4177,-18.6649,-18.9801,-18.9878,-19.0564,0.2905,7.1347,-0.5616,12.6371,-0.5325,4.787,0.09,2.993,-9.8465
11583,10.2224,-18.7317,-20.0554,-20.633,-20.8929,-21.1351,0.5328,8.4166,-0.2517,14.6467,1.2691,3.243,0.356,2.142,-10.4741
11584,10.1976,-19.0551,-20.1445,-20.6446,-20.851,-21.0243,0.4594,8.3118,0.2028,12.04,-0.5397,3.637,0.232,2.618,-9.9948
11585,9.7351,-16.5119,-18.1487,-18.8073,-19.0991,-19.154,0.6392,7.65,-1.4025,14.8112,1.5521,4.392,0.891,1.011,-11.1376
11586,10.2064,-17.5845,-19.1547,-19.8933,-20.2002,-20.5033,0.7305,8.9708,-1.2522,12.0638,-0.2309,1.623,0.866,0.603,-11.4586
11587,9.8566,-16.8305,-18.1474,-18.7564,-19.0735,-19.2262,0.5035,8.1526,-0.4737,13.7063,0.4166,3.258,0.59,3.41,-10.3303
11589,9.3842,-17.4889,-18.6373,-19.0142,-19.1438,-19.2545,0.3339,6.8846,-0.5107,12.095,0.0721,7.06,0.058,4.43,-9.8949
11590,10.2496,-17.8871,-19.4417,-20.1239,-20.4274,-20.7194,0.62,8.9776,-0.9913,14.6467,1.0941,1.772,0.434,1.438,-11.2409
11591,9.3598,-17.6932,-18.6462,-19.0749,-19.2271,-19.344,0.4134,8.2068,-0.4322,11.6356,-0.8354,1.505,0.086,0.899,-9.792
11592,8.5901,-17.5151,-18.1409,-18.3867,-18.446,-18.4981,0.2106,7.6025,-0.4813,11.4473,-0.2187,1.239,0.013,0.742,-9.0714
11593,10.7958,-19.1237,-20.4792,-21.2121,-21.5677,-21.9104,0.6374,8.09,0.3032,12.6221,0.7804,9.168,0.115,6.17,-10.4926
11594,8.9291,-16.6672,-17.757,-18.1191,-18.2972,-18.3167,0.3655,7.4276,-0.9118,11.4501,-0.1562,2.281,0.002,1.361,-9.8409
11595,10.8816,-18.4943,-20.6629,-21.4601,-21.8248,-21.9942,0.7389,8.7194,-1.2004,14.8208,1.2099,4.837,0.411,3.261,-12.082
11596,8.8203,-17.0369,-18.0061,-18.3657,-18.4232,-18.6278,0.3621,7.6913,-0.5702,11.4978,-0.7607,1.416,0.412,1.094,-9.3905
11597,9.634,-19.1871,-20.0036,-20.3411,-20.4322,-20.5737,0.3042,7.8885,0.1991,11.8592,-0.4909,3.067,0.25,2.025,-9.4349
11598,10.2665,-18.2038,-19.5473,-20.1648,-20.4253,-20.6416,0.5861,8.8778,-0.3663,13.6222,0.0367,2.036,0.418,2.058,-10.6328
11599,9.3929,-17.6576,-18.6336,-19.0612,-19.2431,-19.344,0.4259,7.5611,-0.5488,11.645,0.1555,3.31,0.122,2.062,-9.9417
11601,9.1922,-17.4706,-18.4229,-18.837,-18.8236,-18.8065,0.4059,7.1521,-0.4937,11.5989,0.619,4.174,0.255,2.652,-9.6859
11602,9.4156,-17.7578,-18.8238,-19.2169,-19.3553,-19.4566,0.3846,8.3039,-0.5147,13.4063,0.9421,1.435,0.0,0.855,-9.9303
11604,9.5418,-18.3429,-19.4262,-19.8241,-19.8905,-19.949,0.3847,7.4713,-0.0849,14.1525,0.5111,4.359,0.215,2.694,-9.6267
11605,9.2978,-18.0101,-18.8274,-19.1348,-19.236,-19.4462,0.2433,7.4885,-0.3311,11.6061,-0.4652,3.238,0.148,2.03,-9.6289
11606,8.9873,-17.6068,-18.5526,-18.9161,-19.0382,-19.1329,0.3714,7.9235,-0.267,11.6046,0.2588,1.233,0.728,1.482,-9.2543
11608,9.9551,-17.945,-19.271,-19.794,-19.9847,-20.2799,0.4836,7.7415,-0.3461,11.8274,-0.4227,5.17,0.017,3.101,-10.3012
11609,11.0576,-19.3492,-21.1868,-21.9477,-22.3217,-22.5052,0.7383,8.494,-1.0707,13.3217,-0.2142,7.821,0.94,0.226,-12.1283
11610,9.2359,-17.2703,-18.4076,-18.8379,-18.984,-19.0577,0.4326,8.0777,-0.5961,11.5735,-0.2334,1.524,0.0,0.908,-9.832
11612,9.3554,-17.4185,-18.3722,-18.8338,-19.0532,-19.2301,0.4504,7.7057,-0.4036,11.6318,-1.1568,2.662,0.272,1.517,-9.759
11613,10.8404,-17.9248,-20.6571,-21.5185,-21.9084,-21.1532,0.8069,8.2267,-1.2064,13.4601,0.9622,8.769,0.439,11.665,-12.0468
11614,9.2275,-17.1216,-18.1881,-18.6492,-18.838,-18.993,0.4612,8.7957,-0.6416,11.5816,-0.5371,0.646,0.598,0.31,-9.8691
11615,10.7366,-18.9269,-20.4556,-21.197,-21.5518,-21.7888,0.7234,8.8103,-0.824,12.748,0.0072,3.681,0.87,4.669,-11.5606
11616,10.4815,-18.3937,-19.9041,-20.6103,-20.9076,-21.1552,0.6781,8.7076,-1.119,12.2549,-0.576,3.04,0.864,3.516,-11.6005
11617,9.7768,-16.8526,-18.2422,-18.9436,-19.2865,-19.5125,0.6082,8.104,-1.0628,14.5434,1.6109,2.735,0.002,1.632,-10.8396
11618,8.9078,-17.162,-18.251,-18.5854,-18.6271,-18.8074,0.3254,8.2592,-0.5337,11.5136,-0.4122,0.851,0.06,0.517,-9.4415
11619,9.7297,-17.1324,-18.3971,-19.0337,-19.3368,-19.5084,0.596,8.5499,-0.9152,12.3009,-0.2695,1.579,0.193,1.049,-10.6449
11620,10.5964,-18.5414,-20.0453,-20.8032,-21.1797,-21.4579,0.7031,8.4994,-0.9597,15.0213,0.7518,4.499,0.368,3.583,-11.5561
11621,11.1296,-19.3577,-21.2379,-22.0059,-22.3748,-22.664,0.7465,9.2322,-0.9394,13.8563,1.6088,3.542,1.0,2.748,-12.069
11622,9.0479,-16.5242,-17.7546,-18.2283,-18.3657,-18.9326,0.4461,6.9039,-0.9082,11.5301,0.0681,4.703,0.003,2.807,-9.9561
11623,9.5103,-17.6771,-18.7743,-19.2568,-19.5088,-19.615,0.4841,7.9746,-0.4294,14.0266,0.768,2.338,0.0,1.393,-9.9397
11625,10.704,-18.8046,-20.2755,-20.9748,-21.3258,-21.6112,0.6241,8.6142,0.1993,12.4065,0.0923,4.502,0.401,3.289,-10.5047
11626,9.5313,-18.0786,-19.1368,-19.5937,-19.7669,-19.9478,0.4508,7.8037,-0.2463,11.7508,-0.0859,2.911,0.021,1.75,-9.7776
11627,9.5503,-18.0642,-19.2548,-19.67,-19.767,-19.7537,0.409,7.3488,-0.35,11.7502,-0.8742,5.095,0.004,3.043,-9.9003
