OID_,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_price,USER_bed,USER_bath,USER_address,USER_city,USER_Field6
561,World,M,99.849999999999994,A,"737 Humboldt St, Unit S605, Victoria, British Columbia, V8W 1B1","737 Humboldt St, Unit S605, Victoria, BC, V8W 1B1, CAN","737 Humboldt St, Unit S605",Subaddress,,,"737 Humboldt St, Unit S605, Victoria, British Columbia, V8W 1B1",,,20.000000000000000,,737,,,,,,,Humboldt,St,,,,,,Unit,S605,Unit S605,737 Humboldt St,,,Downtown,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8W,1B1,CAN,Canada,ENG,0.000000000000000,-123.365166933911510,48.421437283242732,-123.365370362701526,48.421212983513811,-123.366370362701531,-123.364370362701521,48.420212983513814,48.422212983513809,BC,s605-737 Humboldt St ,,,,Victoria BC,,,,,,"$899,000",2,2,s605-737 Humboldt St ,Victoria BC,
562,World,M,98.159999999999997,A,"258 Helmcken Rd, View Royal, British Columbia, V9B","258 Helmcken Rd, View Royal, BC, V9B, CAN",258 Helmcken Rd,StreetAddressExt,,,"258 Helmcken Rd, View Royal, British Columbia, V9B",,,20.000000000000000,,258,250,250,250-250,L,,,Helmcken,Rd,,,,,,,,,258 Helmcken Rd,,,,,View Royal,,Capital Regional District,British Columbia,BC,,Victoria,V9B,,CAN,Canada,ENG,0.000000000000000,-123.440929895019863,48.456019784815872,-123.440929895019863,48.456019784815872,-123.441929895019868,-123.439929895019858,48.455019784815875,48.457019784815870,BC,401-258 Helmcken Rd ,,,,View Royal BC,,,,,,"$749,900",2,2,401-258 Helmcken Rd ,View Royal BC,
563,World,M,98.159999999999997,A,"258 Helmcken Rd, View Royal, British Columbia, V9B","258 Helmcken Rd, View Royal, BC, V9B, CAN",258 Helmcken Rd,StreetAddressExt,,,"258 Helmcken Rd, View Royal, British Columbia, V9B",,,20.000000000000000,,258,250,250,250-250,L,,,Helmcken,Rd,,,,,,,,,258 Helmcken Rd,,,,,View Royal,,Capital Regional District,British Columbia,BC,,Victoria,V9B,,CAN,Canada,ENG,0.000000000000000,-123.440929895019863,48.456019784815872,-123.440929895019863,48.456019784815872,-123.441929895019868,-123.439929895019858,48.455019784815875,48.457019784815870,BC,501-258 Helmcken Rd ,,,,View Royal BC,,,,,,"$699,900",2,2,501-258 Helmcken Rd ,View Royal BC,
564,World,M,92.390000000000001,A,"Levista Place, View Royal, British Columbia, V9B 0K7","Levista Place, View Royal, BC, V9B 0K7, CAN",Levista Place,StreetName,,,"Levista Place, View Royal, British Columbia, V9B 0K7",,,20.000000000000000,,,,,,,,,Levista,Place,,,,,,,,,Levista Place,,,,,View Royal,,Capital Regional District,British Columbia,BC,,,V9B,0K7,CAN,Canada,ENG,0.000000000000000,-123.433102490866716,48.461285698196185,-123.433102490866716,48.461285698196185,-123.434102490866721,-123.432102490866711,48.460285698196188,48.462285698196183,159 | BC,159 Levista Pl ,,,,View Royal BC,,,,,,"$1,399,999",4,3,159 Levista Pl ,View Royal BC,
565,World,M,98.950000000000003,A,"708 Demel Pl, Victoria, British Columbia, V9C 3L6","708 Demel Pl, Colwood, BC, V9C 3L6, CAN",708 Demel Pl,PointAddress,,,"708 Demel Pl, Victoria, British Columbia, V9C 3L6",,,20.000000000000000,,708,,,,,,,Demel,Pl,,,,,,,,,708 Demel Pl,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,3L6,CAN,Canada,ENG,0.000000000000000,-123.509664993504870,48.420018017487678,-123.509819891075523,48.420371482344507,-123.510819891075528,-123.508819891075518,48.419371482344509,48.421371482344504,BC,708 Demel Pl ,,,,Colwood BC,,,,,,"$1,579,800",4,4,708 Demel Pl ,Colwood BC,
566,World,M,98.159999999999997,A,"258 Helmcken Rd, View Royal, British Columbia, V9B","258 Helmcken Rd, View Royal, BC, V9B, CAN",258 Helmcken Rd,StreetAddressExt,,,"258 Helmcken Rd, View Royal, British Columbia, V9B",,,20.000000000000000,,258,250,250,250-250,L,,,Helmcken,Rd,,,,,,,,,258 Helmcken Rd,,,,,View Royal,,Capital Regional District,British Columbia,BC,,Victoria,V9B,,CAN,Canada,ENG,0.000000000000000,-123.440929895019863,48.456019784815872,-123.440929895019863,48.456019784815872,-123.441929895019868,-123.439929895019858,48.455019784815875,48.457019784815870,BC,405-258 Helmcken Rd ,,,,View Royal BC,,,,,,"$499,900",1,1,405-258 Helmcken Rd ,View Royal BC,
567,World,M,99.829999999999998,A,"898 Vernon Ave, Unit 402, Victoria, British Columbia, V8X 2W6","898 Vernon Ave, Unit 402, Victoria, BC, V8X 2W6, CAN","898 Vernon Ave, Unit 402",Subaddress,,,"898 Vernon Ave, Unit 402, Victoria, British Columbia, V8X 2W6",,,20.000000000000000,,898,,,,,,,Vernon,Ave,,,,,,Unit,402,Unit 402,898 Vernon Ave,,,Quadra,,Victoria,,Capital Regional District,British Columbia,BC,,,V8X,2W6,CAN,Canada,ENG,0.000000000000000,-123.370940975551790,48.455986608032276,-123.370285091628460,48.456594128374292,-123.371285091628465,-123.369285091628456,48.455594128374294,48.457594128374289,BC,402-898 Vernon Ave ,,,,Saanich BC,,,,,,"$550,000",2,2,402-898 Vernon Ave ,Saanich BC,
568,World,M,99.090000000000003,A,"1457 Pebble Pl, Victoria, British Columbia, V9B 0T4","1457 Pebble Pl, Langford, BC, V9B 0T4, CAN",1457 Pebble Pl,PointAddress,,,"1457 Pebble Pl, Victoria, British Columbia, V9B 0T4",,,20.000000000000000,,1457,,,,,,,Pebble,Pl,,,,,,,,,1457 Pebble Pl,,,Tbd7,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0T4,CAN,Canada,ENG,0.000000000000000,-123.538046704390055,48.473924258013177,-123.537856016092860,48.473764498938692,-123.538856016092865,-123.536856016092855,48.472764498938695,48.474764498938690,BC,1457 Pebble Pl ,,,,Langford BC,,,,,,"$2,190,000",5,4,1457 Pebble Pl ,Langford BC,
569,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,410S-2588 Savory Rd ,,,,Langford BC,,,,,,"$549,000",1,2,410S-2588 Savory Rd ,Langford BC,
570,World,M,98.519999999999996,A,"4080 Blenkinsop Rd, Victoria, British Columbia, V8X 2C2","4080 Blenkinsop Rd, Saanich, BC, V8X 2C2, CAN",4080 Blenkinsop Rd,PointAddress,,,"4080 Blenkinsop Rd, Victoria, British Columbia, V8X 2C2",,,20.000000000000000,,4080,,,,,,,Blenkinsop,Rd,,,,,,,,,4080 Blenkinsop Rd,,,North Quadra,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8X,2C2,CAN,Canada,ENG,0.000000000000000,-123.352221671190364,48.475524028053229,-123.352878980037232,48.475290592049845,-123.353878980037237,-123.351878980037228,48.474290592049847,48.476290592049843,82 | BC,4080/82 Blenkinsop Rd ,,,,Saanich BC,,,,,,"$975,000",0,0,4080/82 Blenkinsop Rd ,Saanich BC,
571,World,M,98.950000000000003,A,"848 Reed St, Victoria, British Columbia, V8X 2P2","848 Reed St, Victoria, BC, V8X 2P2, CAN",848 Reed St,PointAddress,,,"848 Reed St, Victoria, British Columbia, V8X 2P2",,,20.000000000000000,,848,,,,,,,Reed,St,,,,,,,,,848 Reed St,,,Hillside-Quadra,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8X,2P2,CAN,Canada,ENG,0.000000000000000,-123.363564481662408,48.447551856957212,-123.363655592949897,48.447780179999654,-123.364655592949902,-123.362655592949892,48.446780179999656,48.448780179999652,BC,848 Reed St ,,,,Victoria BC,,,,,,"$998,000",3,2,848 Reed St ,Victoria BC,
572,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,208S-2588 Savory Rd ,,,,Langford BC,,,,,,"$765,240",2,2,208S-2588 Savory Rd ,Langford BC,
573,World,M,99.170000000000002,A,"845 Princess Ave, Victoria, British Columbia, V8T 1K7","845 Princess Ave, Victoria, BC, V8T 1K7, CAN",845 Princess Ave,PointAddress,,,"845 Princess Ave, Victoria, British Columbia, V8T 1K7",,,20.000000000000000,,845,,,,,,,Princess,Ave,,,,,,,,,845 Princess Ave,,,North Park,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8T,1K7,CAN,Canada,ENG,0.000000000000000,-123.359390377700052,48.433153507501380,-123.359402112364492,48.432893500864935,-123.360402112364497,-123.358402112364487,48.431893500864938,48.433893500864933,BC,845 Princess Ave ,,,,Victoria BC,,,,,,"$1,999,999",0,0,845 Princess Ave ,Victoria BC,
574,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,310S-2588 Savory Rd ,,,,Langford BC,,,,,,"$539,000",1,1,310S-2588 Savory Rd ,Langford BC,
575,World,M,99.090000000000003,A,"872 Walfred Rd, Victoria, British Columbia, V9C 2P2","872 Walfred Rd, Langford, BC, V9C 2P2, CAN",872 Walfred Rd,PointAddress,,,"872 Walfred Rd, Victoria, British Columbia, V9C 2P2",,,20.000000000000000,,872,,,,,,,Walfred,Rd,,,,,,,,,872 Walfred Rd,,,Latoria,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,2P2,CAN,Canada,ENG,0.000000000000000,-123.515596112010698,48.423748634952815,-123.515110464540825,48.423196183714651,-123.516110464540830,-123.514110464540821,48.422196183714654,48.424196183714649,BC,872 Walfred Rd ,,,,Langford BC,,,,,,"$650,000",0,0,872 Walfred Rd ,Langford BC,
576,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,414S-2588 Savory Rd ,,,,Langford BC,,,,,,"$525,000",1,1,414S-2588 Savory Rd ,Langford BC,
577,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,512S-2588 Savory Rd ,,,,Langford BC,,,,,,"$575,170",1,1,512S-2588 Savory Rd ,Langford BC,
578,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,602S-2588 Savory Rd ,,,,Langford BC,,,,,,"$838,950",2,2,602S-2588 Savory Rd ,Langford BC,
579,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,505S-2588 Savory Rd ,,,,Langford BC,,,,,,"$786,450",2,2,505S-2588 Savory Rd ,Langford BC,
580,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,101S-2588 Savory Rd ,,,,Langford BC,,,,,,"$681,450",2,2,101S-2588 Savory Rd ,Langford BC,
581,World,M,99.849999999999994,A,"850 Parklands Dr, Unit 14, Esquimalt, British Columbia, V9A 7L9","850 Parklands Dr, Unit 14, Esquimalt, BC, V9A 7L9, CAN","850 Parklands Dr, Unit 14",Subaddress,,,"850 Parklands Dr, Unit 14, Esquimalt, British Columbia, V9A 7L9",,,20.000000000000000,,850,,,,,,,Parklands,Dr,,,,,,Unit,14,Unit 14,850 Parklands Dr,,,Parklands,,Esquimalt,,Capital Regional District,British Columbia,BC,,Esquimalt,V9A,7L9,CAN,Canada,ENG,0.000000000000000,-123.424264967173485,48.441241499241997,-123.424344846710724,48.441173019093071,-123.425344846710729,-123.423344846710719,48.440173019093073,48.442173019093069,BC,14-850 Parklands Dr ,,,,Esquimalt BC,,,,,,"$755,000",2,2,14-850 Parklands Dr ,Esquimalt BC,
582,World,M,99.230000000000004,A,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4","2588 Savory Rd, Langford, BC, V9B 5Y4, CAN",2588 Savory Rd,PointAddress,,,"2588 Savory Rd, Victoria, British Columbia, V9B 5Y4",,,20.000000000000000,,2588,,,,,,,Savory,Rd,,,,,,,,,2588 Savory Rd,,,Florence Lake,,Victoria,,Capital Regional District,British Columbia,BC,,,V9B,5Y4,CAN,Canada,ENG,0.000000000000000,-123.515154050437687,48.459165067625861,-123.516667403055663,48.459522388158149,-123.517667403055668,-123.515667403055659,48.458522388158151,48.460522388158147,BC,409S-2588 Savory Rd ,,,,Langford BC,,,,,,"$629,000",2,1,409S-2588 Savory Rd ,Langford BC,
583,World,M,99.129999999999995,A,"3271 Galloway Rd, Victoria, British Columbia, V9C 2S8","3271 Galloway Rd, Colwood, BC, V9C 2S8, CAN",3271 Galloway Rd,PointAddress,,,"3271 Galloway Rd, Victoria, British Columbia, V9C 2S8",,,20.000000000000000,,3271,,,,,,,Galloway,Rd,,,,,,,,,3271 Galloway Rd,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,2S8,CAN,Canada,ENG,0.000000000000000,-123.496406415242802,48.424053484771370,-123.496049513805673,48.423852486733267,-123.497049513805678,-123.495049513805668,48.422852486733269,48.424852486733265,BC,3271 Galloway Rd ,,,,Colwood BC,,,,,,"$579,900",0,0,3271 Galloway Rd ,Colwood BC,
584,World,M,99.859999999999999,A,"5120 Cordova Bay Rd, Unit 314, Victoria, British Columbia, V8Y 2K5","5120 Cordova Bay Rd, Unit 314, Victoria, BC, V8Y 2K5, CAN","5120 Cordova Bay Rd, Unit 314",Subaddress,,,"5120 Cordova Bay Rd, Unit 314, Victoria, British Columbia, V8Y 2K5",,,20.000000000000000,,5120,,,,,,,Cordova Bay,Rd,,,,,,Unit,314,Unit 314,5120 Cordova Bay Rd,,,Cordova Bay,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8Y,2K5,CAN,Canada,ENG,0.000000000000000,-123.367417223457238,48.522478276175640,-123.368511397097507,48.522335783821688,-123.369511397097511,-123.367511397097502,48.521335783821691,48.523335783821686,BC,314-5120 Cordova Bay Rd ,,,,Saanich BC,,,,,,"$829,900",2,2,314-5120 Cordova Bay Rd ,Saanich BC,
585,World,M,99.230000000000004,A,"2160 Champions Way, Victoria, British Columbia, V9B 0R9","2160 Champions Way, Langford, BC, V9B 0R9, CAN",2160 Champions Way,PointAddress,,,"2160 Champions Way, Victoria, British Columbia, V9B 0R9",,,20.000000000000000,,2160,,,,,,,Champions,Way,,,,,,,,,2160 Champions Way,,,Tbd7,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0R9,CAN,Canada,ENG,0.000000000000000,-123.532330330243525,48.472988167066660,-123.532473660787787,48.473238618333482,-123.533473660787791,-123.531473660787782,48.472238618333485,48.474238618333480,BC,2160 Champions Way ,,,,Langford BC,,,,,,"$2,550,000",4,5,2160 Champions Way ,Langford BC,
586,World,M,98.890000000000001,A,"5450 Sooke Rd, Sooke, British Columbia, V9Z 0C8","5450 Sooke Rd, Sooke, BC, V9Z 0C8, CAN",5450 Sooke Rd,PointAddress,,,"5450 Sooke Rd, Sooke, British Columbia, V9Z 0C8",,,20.000000000000000,,5450,,,,,,,Sooke,Rd,,,,,,,,,5450 Sooke Rd,,,,,Sooke,,Capital Regional District,British Columbia,BC,,Sooke,V9Z,0C8,CAN,Canada,ENG,0.000000000000000,-123.656265066776569,48.394550610517520,-123.656385766182268,48.395010609363680,-123.657385766182273,-123.655385766182263,48.394010609363683,48.396010609363678,BC,5450 Sooke Rd ,,,,Sooke BC,,,,,,"$499,900",0,0,5450 Sooke Rd ,Sooke BC,
587,World,M,99.849999999999994,A,"845 Johnson St, Unit 1601, Victoria, British Columbia, V8W 0G3","845 Johnson St, Unit 1601, Victoria, BC, V8W 0G3, CAN","845 Johnson St, Unit 1601",Subaddress,,,"845 Johnson St, Unit 1601, Victoria, British Columbia, V8W 0G3",,,20.000000000000000,,845,,,,,,,Johnson,St,,,,,,Unit,1601,Unit 1601,845 Johnson St,,,Harris Green,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8W,0G3,CAN,Canada,ENG,0.000000000000000,-123.360050620213187,48.426667004091001,-123.360075598284638,48.426427784574429,-123.361075598284643,-123.359075598284633,48.425427784574431,48.427427784574427,BC,1601-845 Johnson St ,,,,Victoria BC,,,,,,"$749,900",2,2,1601-845 Johnson St ,Victoria BC,
588,World,M,99.200000000000003,A,"3903 Shelbourne St, Victoria, British Columbia, V8P 4H9","3903 Shelbourne St, Saanich, BC, V8P 4H9, CAN",3903 Shelbourne St,PointAddress,,,"3903 Shelbourne St, Victoria, British Columbia, V8P 4H9",,,20.000000000000000,,3903,,,,,,,Shelbourne,St,,,,,,,,,3903 Shelbourne St,,,Shelbourne,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8P,4H9,CAN,Canada,ENG,0.000000000000000,-123.332796359123961,48.465458284348927,-123.332492096038763,48.465451411188326,-123.333492096038768,-123.331492096038758,48.464451411188328,48.466451411188324,BC,3903 Shelbourne St ,,,,Saanich BC,,,,,,"$1,450,000",0,1,3903 Shelbourne St ,Saanich BC,
589,World,M,99.840000000000003,A,"845 Johnson St, Unit 301, Victoria, British Columbia, V8W 0G3","845 Johnson St, Unit 301, Victoria, BC, V8W 0G3, CAN","845 Johnson St, Unit 301",Subaddress,,,"845 Johnson St, Unit 301, Victoria, British Columbia, V8W 0G3",,,20.000000000000000,,845,,,,,,,Johnson,St,,,,,,Unit,301,Unit 301,845 Johnson St,,,Harris Green,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8W,0G3,CAN,Canada,ENG,0.000000000000000,-123.360050620213187,48.426667004091001,-123.360075598284638,48.426427784574429,-123.361075598284643,-123.359075598284633,48.425427784574431,48.427427784574427,BC,301-845 Johnson St ,,,,Victoria BC,,,,,,"$489,900",1,1,301-845 Johnson St ,Victoria BC,
590,World,M,99.840000000000003,A,"932 Johnson St, Unit 208, Victoria, British Columbia, V8V 3N4","932 Johnson St, Unit 208, Victoria, BC, V8V 3N4, CAN","932 Johnson St, Unit 208",Subaddress,,,"932 Johnson St, Unit 208, Victoria, British Columbia, V8V 3N4",,,20.000000000000000,,932,,,,,,,Johnson,St,,,,,,Unit,208,Unit 208,932 Johnson St,,,Harris Green,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,3N4,CAN,Canada,ENG,0.000000000000000,-123.357415936588026,48.426387383801163,-123.357387438117243,48.426653593045955,-123.358387438117248,-123.356387438117238,48.425653593045958,48.427653593045953,BC,208-932 Johnson St ,,,,Victoria BC,,,,,,"$349,900",0,1,208-932 Johnson St ,Victoria BC,
591,World,M,99.200000000000003,A,"3907 Shelbourne St, Victoria, British Columbia, V8P 4H9","3907 Shelbourne St, Saanich, BC, V8P 4H9, CAN",3907 Shelbourne St,PointAddress,,,"3907 Shelbourne St, Victoria, British Columbia, V8P 4H9",,,20.000000000000000,,3907,,,,,,,Shelbourne,St,,,,,,,,,3907 Shelbourne St,,,Shelbourne,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8P,4H9,CAN,Canada,ENG,0.000000000000000,-123.332788899230138,48.465786771134361,-123.332486899258797,48.465779981792792,-123.333486899258801,-123.331486899258792,48.464779981792795,48.466779981792790,BC,3907 Shelbourne St ,,,,Saanich BC,,,,,,"$1,450,000",0,1,3907 Shelbourne St ,Saanich BC,
592,World,M,99.290000000000006,A,"3721 Happy Valley Rd, Victoria, British Columbia, V9C 3X4","3721 Happy Valley Rd, Metchosin, BC, V9C 3X4, CAN",3721 Happy Valley Rd,PointAddress,,,"3721 Happy Valley Rd, Victoria, British Columbia, V9C 3X4",,,20.000000000000000,,3721,,,,,,,Happy Valley,Rd,,,,,,,,,3721 Happy Valley Rd,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,3X4,CAN,Canada,ENG,0.000000000000000,-123.541025046045363,48.408223799619847,-123.540730338329780,48.407912495735985,-123.541730338329785,-123.539730338329775,48.406912495735988,48.408912495735983,BC,3721 Happy Valley Rd ,,,,Metchosin BC,,,,,,"$990,000",5,2,3721 Happy Valley Rd ,Metchosin BC,
